date,culture,mois,prix_fcfa_kg,demande_estimee_kg
2025-03-26,Cacao,3,1743,820
2025-03-26,Café,3,1439,853
2025-03-27,Maïs,3,241,862
2025-03-27,Riz,3,429,1077
2025-03-27,Sorgho,3,296,812
2025-03-27,Igname,3,374,784
2025-03-27,Manioc,3,184,933
2025-03-27,Soja,3,413,820
2025-03-27,Coton,3,611,622
2025-03-27,Cacao,3,1718,768
2025-03-27,Café,3,1535,749
2025-03-28,Maïs,3,248,874
2025-03-28,Riz,3,498,894
2025-03-28,Sorgho,3,299,875
2025-03-28,Igname,3,368,641
2025-03-28,Manioc,3,182,665
2025-03-28,Soja,3,409,929
2025-03-28,Coton,3,584,672
2025-03-28,Cacao,3,1932,855
2025-03-28,Café,3,1528,738
2025-03-29,Maïs,3,235,856
2025-03-29,Riz,3,452,806
2025-03-29,Sorgho,3,279,982
2025-03-29,Igname,3,378,827
2025-03-29,Manioc,3,177,886
2025-03-29,Soja,3,457,643
2025-03-29,Coton,3,624,712
2025-03-29,Cacao,3,1845,867
2025-03-29,Café,3,1471,933
2025-03-30,Maïs,3,235,742
2025-03-30,Riz,3,491,685
2025-03-30,Sorgho,3,298,925
2025-03-30,Igname,3,347,838
2025-03-30,Manioc,3,176,1004
2025-03-30,Soja,3,395,909
2025-03-30,Coton,3,590,777
2025-03-30,Cacao,3,1843,924
2025-03-30,Café,3,1465,859
2025-03-31,Maïs,3,244,868
2025-03-31,Riz,3,458,1014
2025-03-31,Sorgho,3,295,846
2025-03-31,Igname,3,340,842
2025-03-31,Manioc,3,175,878
2025-03-31,Soja,3,414,753
2025-03-31,Coton,3,600,939
2025-03-31,Cacao,3,1742,950
2025-03-31,Café,3,1471,733
2025-04-01,Maïs,4,227,908
2025-04-01,Riz,4,494,648
2025-04-01,Sorgho,4,297,904
2025-04-01,Igname,4,371,745
2025-04-01,Manioc,4,176,838
2025-04-01,Soja,4,400,1284
2025-04-01,Coton,4,618,928
2025-04-01,Cacao,4,1775,811
2025-04-01,Café,4,1405,973
2025-04-02,Maïs,4,247,682
2025-04-02,Riz,4,464,725
2025-04-02,Sorgho,4,305,820
2025-04-02,Igname,4,374,751
2025-04-02,Manioc,4,180,685
2025-04-02,Soja,4,415,745
2025-04-02,Coton,4,617,687
2025-04-02,Cacao,4,1755,929
2025-04-02,Café,4,1455,759
2025-04-03,Maïs,4,220,855
2025-04-03,Riz,4,491,898
2025-04-03,Sorgho,4,313,861
2025-04-03,Igname,4,345,739
2025-04-03,Manioc,4,190,900
2025-04-03,Soja,4,395,958
2025-04-03,Coton,4,630,817
2025-04-03,Cacao,4,1845,739
2025-04-03,Café,4,1423,818
2025-04-04,Maïs,4,234,777
2025-04-04,Riz,4,489,780
2025-04-04,Sorgho,4,297,940
2025-04-04,Igname,4,375,768
2025-04-04,Manioc,4,178,894
2025-04-04,Soja,4,400,743
2025-04-04,Coton,4,626,691
2025-04-04,Cacao,4,1610,1012
2025-04-04,Café,4,1368,818
2025-04-05,Maïs,4,237,791
2025-04-05,Riz,4,459,831
2025-04-05,Sorgho,4,322,731
2025-04-05,Igname,4,323,905
2025-04-05,Manioc,4,172,956
2025-04-05,Soja,4,414,911
2025-04-05,Coton,4,627,751
2025-04-05,Cacao,4,1766,838
2025-04-05,Café,4,1394,753
2025-04-06,Maïs,4,225,839
2025-04-06,Riz,4,486,684
2025-04-06,Sorgho,4,277,801
2025-04-06,Igname,4,360,806
2025-04-06,Manioc,4,171,1004
2025-04-06,Soja,4,394,1059
2025-04-06,Coton,4,569,722
2025-04-06,Cacao,4,1762,798
2025-04-06,Café,4,1473,887
2025-04-07,Maïs,4,224,941
2025-04-07,Riz,4,473,853
2025-04-07,Sorgho,4,297,794
2025-04-07,Igname,4,330,1203
2025-04-07,Manioc,4,168,806
2025-04-07,Soja,4,418,928
2025-04-07,Coton,4,596,894
2025-04-07,Cacao,4,1652,720
2025-04-07,Café,4,1510,660
2025-04-08,Maïs,4,231,974
2025-04-08,Riz,4,466,963
2025-04-08,Sorgho,4,309,823
2025-04-08,Igname,4,339,890
2025-04-08,Manioc,4,172,1000
2025-04-08,Soja,4,389,781
2025-04-08,Coton,4,618,798
2025-04-08,Cacao,4,1968,787
2025-04-08,Café,4,1441,858
2025-04-09,Maïs,4,230,693
2025-04-09,Riz,4,449,781
2025-04-09,Sorgho,4,296,759
2025-04-09,Igname,4,373,679
2025-04-09,Manioc,4,179,830
2025-04-09,Soja,4,407,1041
2025-04-09,Coton,4,623,806
2025-04-09,Cacao,4,1737,850
2025-04-09,Café,4,1528,965
2025-04-10,Maïs,4,226,1143
2025-04-10,Riz,4,496,838
2025-04-10,Sorgho,4,286,861
2025-04-10,Igname,4,375,669
2025-04-10,Manioc,4,173,933
2025-04-10,Soja,4,430,888
2025-04-10,Coton,4,588,889
2025-04-10,Cacao,4,1744,818
2025-04-10,Café,4,1392,772
2025-04-11,Maïs,4,235,798
2025-04-11,Riz,4,487,918
2025-04-11,Sorgho,4,306,749
2025-04-11,Igname,4,370,878
2025-04-11,Manioc,4,173,816
2025-04-11,Soja,4,425,745
2025-04-11,Coton,4,625,888
2025-04-11,Cacao,4,1912,895
2025-04-11,Café,4,1520,745
2025-04-12,Maïs,4,229,935
2025-04-12,Riz,4,515,734
2025-04-12,Sorgho,4,304,737
2025-04-12,Igname,4,343,920
2025-04-12,Manioc,4,185,927
2025-04-12,Soja,4,419,840
2025-04-12,Coton,4,649,924
2025-04-12,Cacao,4,1841,827
2025-04-12,Café,4,1371,887
2025-04-13,Maïs,4,235,791
2025-04-13,Riz,4,466,717
2025-04-13,Sorgho,4,301,752
2025-04-13,Igname,4,360,1032
2025-04-13,Manioc,4,200,785
2025-04-13,Soja,4,431,901
2025-04-13,Coton,4,606,729
2025-04-13,Cacao,4,1824,803
2025-04-13,Café,4,1338,913
2025-04-14,Maïs,4,240,766
2025-04-14,Riz,4,431,1166
2025-04-14,Sorgho,4,342,639
2025-04-14,Igname,4,349,924
2025-04-14,Manioc,4,189,615
2025-04-14,Soja,4,490,821
2025-04-14,Coton,4,618,803
2025-04-14,Cacao,4,1803,987
2025-04-14,Café,4,1427,659
2025-04-15,Maïs,4,221,812
2025-04-15,Riz,4,483,667
2025-04-15,Sorgho,4,277,865
2025-04-15,Igname,4,350,947
2025-04-15,Manioc,4,180,783
2025-04-15,Soja,4,421,881
2025-04-15,Coton,4,614,840
2025-04-15,Cacao,4,1783,968
2025-04-15,Café,4,1458,900
2025-04-16,Maïs,4,234,870
2025-04-16,Riz,4,469,839
2025-04-16,Sorgho,4,295,958
2025-04-16,Igname,4,347,946
2025-04-16,Manioc,4,170,818
2025-04-16,Soja,4,402,739
2025-04-16,Coton,4,567,1002
2025-04-16,Cacao,4,1815,716
2025-04-16,Café,4,1385,916
2025-04-17,Maïs,4,238,955
2025-04-17,Riz,4,439,860
2025-04-17,Sorgho,4,288,915
2025-04-17,Igname,4,362,911
2025-04-17,Manioc,4,184,703
2025-04-17,Soja,4,409,877
2025-04-17,Coton,4,612,788
2025-04-17,Cacao,4,1861,845
2025-04-17,Café,4,1479,904
2025-04-18,Maïs,4,187,988
2025-04-18,Riz,4,480,884
2025-04-18,Sorgho,4,304,833
2025-04-18,Igname,4,338,843
2025-04-18,Manioc,4,173,784
2025-04-18,Soja,4,418,830
2025-04-18,Coton,4,553,880
2025-04-18,Cacao,4,1770,974
2025-04-18,Café,4,1416,710
2025-04-19,Maïs,4,233,718
2025-04-19,Riz,4,504,1008
2025-04-19,Sorgho,4,315,858
2025-04-19,Igname,4,396,846
2025-04-19,Manioc,4,184,787
2025-04-19,Soja,4,444,826
2025-04-19,Coton,4,617,778
2025-04-19,Cacao,4,1803,873
2025-04-19,Café,4,1460,727
2025-04-20,Maïs,4,244,748
2025-04-20,Riz,4,471,1052
2025-04-20,Sorgho,4,292,962
2025-04-20,Igname,4,373,757
2025-04-20,Manioc,4,178,824
2025-04-20,Soja,4,432,856
2025-04-20,Coton,4,613,750
2025-04-20,Cacao,4,1677,1042
2025-04-20,Café,4,1374,895
2025-04-21,Maïs,4,244,777
2025-04-21,Riz,4,475,917
2025-04-21,Sorgho,4,299,838
2025-04-21,Igname,4,344,900
2025-04-21,Manioc,4,165,846
2025-04-21,Soja,4,445,774
2025-04-21,Coton,4,611,710
2025-04-21,Cacao,4,1768,818
2025-04-21,Café,4,1484,788
2025-04-22,Maïs,4,241,873
2025-04-22,Riz,4,501,743
2025-04-22,Sorgho,4,313,785
2025-04-22,Igname,4,383,763
2025-04-22,Manioc,4,179,758
2025-04-22,Soja,4,410,884
2025-04-22,Coton,4,562,712
2025-04-22,Cacao,4,1664,875
2025-04-22,Café,4,1482,864
2025-04-23,Maïs,4,228,725
2025-04-23,Riz,4,474,619
2025-04-23,Sorgho,4,305,970
2025-04-23,Igname,4,350,758
2025-04-23,Manioc,4,165,898
2025-04-23,Soja,4,427,571
2025-04-23,Coton,4,600,654
2025-04-23,Cacao,4,1849,914
2025-04-23,Café,4,1338,995
2025-04-24,Maïs,4,214,1038
2025-04-24,Riz,4,457,906
2025-04-24,Sorgho,4,291,974
2025-04-24,Igname,4,377,688
2025-04-24,Manioc,4,180,830
2025-04-24,Soja,4,418,683
2025-04-24,Coton,4,578,1028
2025-04-24,Cacao,4,1787,847
2025-04-24,Café,4,1412,707
2025-04-25,Maïs,4,252,700
2025-04-25,Riz,4,462,843
2025-04-25,Sorgho,4,302,758
2025-04-25,Igname,4,376,660
2025-04-25,Manioc,4,168,956
2025-04-25,Soja,4,409,890
2025-04-25,Coton,4,627,788
2025-04-25,Cacao,4,1807,866
2025-04-25,Café,4,1456,898
2025-04-26,Maïs,4,248,690
2025-04-26,Riz,4,453,864
2025-04-26,Sorgho,4,313,978
2025-04-26,Igname,4,324,760
2025-04-26,Manioc,4,172,1012
2025-04-26,Soja,4,411,705
2025-04-26,Coton,4,608,625
2025-04-26,Cacao,4,1771,928
2025-04-26,Café,4,1364,738
2025-04-27,Maïs,4,256,748
2025-04-27,Riz,4,459,722
2025-04-27,Sorgho,4,302,649
2025-04-27,Igname,4,372,787
2025-04-27,Manioc,4,177,580
2025-04-27,Soja,4,415,781
2025-04-27,Coton,4,598,710
2025-04-27,Cacao,4,1767,832
2025-04-27,Café,4,1500,845
2025-04-28,Maïs,4,251,774
2025-04-28,Riz,4,506,666
2025-04-28,Sorgho,4,277,879
2025-04-28,Igname,4,367,898
2025-04-28,Manioc,4,182,687
2025-04-28,Soja,4,419,694
2025-04-28,Coton,4,603,829
2025-04-28,Cacao,4,1661,845
2025-04-28,Café,4,1566,524
2025-04-29,Maïs,4,256,930
2025-04-29,Riz,4,485,902
2025-04-29,Sorgho,4,297,927
2025-04-29,Igname,4,381,657
2025-04-29,Manioc,4,181,741
2025-04-29,Soja,4,377,1066
2025-04-29,Coton,4,597,821
2025-04-29,Cacao,4,1785,805
2025-04-29,Café,4,1490,632
2025-04-30,Maïs,4,247,1101
2025-04-30,Riz,4,490,818
2025-04-30,Sorgho,4,291,779
2025-04-30,Igname,4,363,852
2025-04-30,Manioc,4,183,743
2025-04-30,Soja,4,421,887
2025-04-30,Coton,4,584,1001
2025-04-30,Cacao,4,1877,675
2025-04-30,Café,4,1516,886
2025-05-01,Maïs,5,229,962
2025-05-01,Riz,5,454,950
2025-05-01,Sorgho,5,309,745
2025-05-01,Igname,5,343,795
2025-05-01,Manioc,5,164,847
2025-05-01,Soja,5,414,810
2025-05-01,Coton,5,578,922
2025-05-01,Cacao,5,1795,771
2025-05-01,Café,5,1427,815
2025-05-02,Maïs,5,258,930
2025-05-02,Riz,5,459,893
2025-05-02,Sorgho,5,270,908
2025-05-02,Igname,5,338,1025
2025-05-02,Manioc,5,182,637
2025-05-02,Soja,5,508,641
2025-05-02,Coton,5,572,943
2025-05-02,Cacao,5,1622,959
2025-05-02,Café,5,1340,937
2025-05-03,Maïs,5,229,898
2025-05-03,Riz,5,467,859
2025-05-03,Sorgho,5,267,963
2025-05-03,Igname,5,340,1020
2025-05-03,Manioc,5,175,896
2025-05-03,Soja,5,360,1162
2025-05-03,Coton,5,529,789
2025-05-03,Cacao,5,1800,924
2025-05-03,Café,5,1386,739
2025-05-04,Maïs,5,279,800
2025-05-04,Riz,5,468,813
2025-05-04,Sorgho,5,284,895
2025-05-04,Igname,5,340,828
2025-05-04,Manioc,5,160,1018
2025-05-04,Soja,5,411,879
2025-05-04,Coton,5,586,801
2025-05-04,Cacao,5,1669,790
2025-05-04,Café,5,1409,770
2025-05-05,Maïs,5,225,744
2025-05-05,Riz,5,468,711
2025-05-05,Sorgho,5,312,823
2025-05-05,Igname,5,345,828
2025-05-05,Manioc,5,176,777
2025-05-05,Soja,5,407,904
2025-05-05,Coton,5,579,879
2025-05-05,Cacao,5,1764,965
2025-05-05,Café,5,1308,944
2025-05-06,Maïs,5,233,1069
2025-05-06,Riz,5,465,854
2025-05-06,Sorgho,5,288,974
2025-05-06,Igname,5,354,722
2025-05-06,Manioc,5,166,960
2025-05-06,Soja,5,403,771
2025-05-06,Coton,5,565,954
2025-05-06,Cacao,5,1705,829
2025-05-06,Café,5,1315,769
2025-05-07,Maïs,5,245,654
2025-05-07,Riz,5,433,928
2025-05-07,Sorgho,5,305,774
2025-05-07,Igname,5,330,843
2025-05-07,Manioc,5,171,837
2025-05-07,Soja,5,424,676
2025-05-07,Coton,5,541,886
2025-05-07,Cacao,5,1731,881
2025-05-07,Café,5,1376,681
2025-05-08,Maïs,5,236,904
2025-05-08,Riz,5,463,950
2025-05-08,Sorgho,5,270,998
2025-05-08,Igname,5,347,865
2025-05-08,Manioc,5,179,666
2025-05-08,Soja,5,396,776
2025-05-08,Coton,5,551,984
2025-05-08,Cacao,5,1841,908
2025-05-08,Café,5,1435,788
2025-05-09,Maïs,5,204,916
2025-05-09,Riz,5,456,932
2025-05-09,Sorgho,5,278,570
2025-05-09,Igname,5,330,961
2025-05-09,Manioc,5,179,706
2025-05-09,Soja,5,373,950
2025-05-09,Coton,5,551,1045
2025-05-09,Cacao,5,1828,901
2025-05-09,Café,5,1366,881
2025-05-10,Maïs,5,220,861
2025-05-10,Riz,5,458,933
2025-05-10,Sorgho,5,285,900
2025-05-10,Igname,5,353,946
2025-05-10,Manioc,5,178,801
2025-05-10,Soja,5,395,749
2025-05-10,Coton,5,521,1002
2025-05-10,Cacao,5,1697,905
2025-05-10,Café,5,1360,1003
2025-05-11,Maïs,5,235,962
2025-05-11,Riz,5,451,1001
2025-05-11,Sorgho,5,286,768
2025-05-11,Igname,5,335,863
2025-05-11,Manioc,5,157,707
2025-05-11,Soja,5,371,1003
2025-05-11,Coton,5,587,909
2025-05-11,Cacao,5,1776,883
2025-05-11,Café,5,1328,976
2025-05-12,Maïs,5,244,799
2025-05-12,Riz,5,459,802
2025-05-12,Sorgho,5,290,1031
2025-05-12,Igname,5,318,784
2025-05-12,Manioc,5,182,757
2025-05-12,Soja,5,384,1014
2025-05-12,Coton,5,600,900
2025-05-12,Cacao,5,1747,917
2025-05-12,Café,5,1305,824
2025-05-13,Maïs,5,210,914
2025-05-13,Riz,5,404,970
2025-05-13,Sorgho,5,262,894
2025-05-13,Igname,5,328,892
2025-05-13,Manioc,5,167,888
2025-05-13,Soja,5,407,612
2025-05-13,Coton,5,627,740
2025-05-13,Cacao,5,1622,764
2025-05-13,Café,5,1347,913
2025-05-14,Maïs,5,248,824
2025-05-14,Riz,5,438,846
2025-05-14,Sorgho,5,285,858
2025-05-14,Igname,5,343,963
2025-05-14,Manioc,5,180,699
2025-05-14,Soja,5,439,663
2025-05-14,Coton,5,557,1003
2025-05-14,Cacao,5,1671,837
2025-05-14,Café,5,1328,1027
2025-05-15,Maïs,5,228,943
2025-05-15,Riz,5,443,927
2025-05-15,Sorgho,5,284,761
2025-05-15,Igname,5,341,978
2025-05-15,Manioc,5,174,1007
2025-05-15,Soja,5,403,883
2025-05-15,Coton,5,603,799
2025-05-15,Cacao,5,1749,671
2025-05-15,Café,5,1396,887
2025-05-16,Maïs,5,216,917
2025-05-16,Riz,5,453,1055
2025-05-16,Sorgho,5,268,986
2025-05-16,Igname,5,354,1041
2025-05-16,Manioc,5,172,757
2025-05-16,Soja,5,366,1140
2025-05-16,Coton,5,596,708
2025-05-16,Cacao,5,1745,820
2025-05-16,Café,5,1411,800
2025-05-17,Maïs,5,218,898
2025-05-17,Riz,5,456,804
2025-05-17,Sorgho,5,289,739
2025-05-17,Igname,5,337,893
2025-05-17,Manioc,5,180,771
2025-05-17,Soja,5,405,826
2025-05-17,Coton,5,577,777
2025-05-17,Cacao,5,1892,572
2025-05-17,Café,5,1327,1055
2025-05-18,Maïs,5,232,1025
2025-05-18,Riz,5,475,827
2025-05-18,Sorgho,5,299,824
2025-05-18,Igname,5,363,806
2025-05-18,Manioc,5,168,822
2025-05-18,Soja,5,434,891
2025-05-18,Coton,5,594,823
2025-05-18,Cacao,5,1814,821
2025-05-18,Café,5,1420,1031
2025-05-19,Maïs,5,229,817
2025-05-19,Riz,5,473,738
2025-05-19,Sorgho,5,266,960
2025-05-19,Igname,5,344,882
2025-05-19,Manioc,5,163,900
2025-05-19,Soja,5,399,860
2025-05-19,Coton,5,563,835
2025-05-19,Cacao,5,1805,840
2025-05-19,Café,5,1329,974
2025-05-20,Maïs,5,233,850
2025-05-20,Riz,5,442,998
2025-05-20,Sorgho,5,294,807
2025-05-20,Igname,5,337,767
2025-05-20,Manioc,5,171,774
2025-05-20,Soja,5,394,885
2025-05-20,Coton,5,539,830
2025-05-20,Cacao,5,1613,852
2025-05-20,Café,5,1365,945
2025-05-21,Maïs,5,244,728
2025-05-21,Riz,5,409,860
2025-05-21,Sorgho,5,228,1044
2025-05-21,Igname,5,354,1006
2025-05-21,Manioc,5,170,1014
2025-05-21,Soja,5,375,1101
2025-05-21,Coton,5,621,698
2025-05-21,Cacao,5,1679,955
2025-05-21,Café,5,1442,853
2025-05-22,Maïs,5,227,825
2025-05-22,Riz,5,451,724
2025-05-22,Sorgho,5,303,564
2025-05-22,Igname,5,311,980
2025-05-22,Manioc,5,171,989
2025-05-22,Soja,5,436,817
2025-05-22,Coton,5,628,767
2025-05-22,Cacao,5,1825,966
2025-05-22,Café,5,1305,942
2025-05-23,Maïs,5,241,818
2025-05-23,Riz,5,450,935
2025-05-23,Sorgho,5,285,869
2025-05-23,Igname,5,348,1005
2025-05-23,Manioc,5,162,1040
2025-05-23,Soja,5,387,918
2025-05-23,Coton,5,579,906
2025-05-23,Cacao,5,1733,888
2025-05-23,Café,5,1329,816
2025-05-24,Maïs,5,242,824
2025-05-24,Riz,5,436,919
2025-05-24,Sorgho,5,297,852
2025-05-24,Igname,5,344,964
2025-05-24,Manioc,5,175,832
2025-05-24,Soja,5,404,753
2025-05-24,Coton,5,549,986
2025-05-24,Cacao,5,1706,855
2025-05-24,Café,5,1319,819
2025-05-25,Maïs,5,225,787
2025-05-25,Riz,5,473,933
2025-05-25,Sorgho,5,287,923
2025-05-25,Igname,5,324,808
2025-05-25,Manioc,5,180,890
2025-05-25,Soja,5,373,1144
2025-05-25,Coton,5,548,961
2025-05-25,Cacao,5,1632,959
2025-05-25,Café,5,1345,884
2025-05-26,Maïs,5,231,1027
2025-05-26,Riz,5,474,880
2025-05-26,Sorgho,5,295,769
2025-05-26,Igname,5,354,838
2025-05-26,Manioc,5,171,918
2025-05-26,Soja,5,409,813
2025-05-26,Coton,5,555,999
2025-05-26,Cacao,5,1917,860
2025-05-26,Café,5,1333,794
2025-05-27,Maïs,5,254,756
2025-05-27,Riz,5,437,1007
2025-05-27,Sorgho,5,311,795
2025-05-27,Igname,5,355,914
2025-05-27,Manioc,5,211,713
2025-05-27,Soja,5,412,801
2025-05-27,Coton,5,609,716
2025-05-27,Cacao,5,1886,1003
2025-05-27,Café,5,1320,985
2025-05-28,Maïs,5,228,845
2025-05-28,Riz,5,481,852
2025-05-28,Sorgho,5,294,803
2025-05-28,Igname,5,336,817
2025-05-28,Manioc,5,173,868
2025-05-28,Soja,5,399,864
2025-05-28,Coton,5,605,843
2025-05-28,Cacao,5,1635,907
2025-05-28,Café,5,1415,746
2025-05-29,Maïs,5,244,807
2025-05-29,Riz,5,443,1092
2025-05-29,Sorgho,5,265,886
2025-05-29,Igname,5,349,827
2025-05-29,Manioc,5,157,1002
2025-05-29,Soja,5,417,935
2025-05-29,Coton,5,606,748
2025-05-29,Cacao,5,2139,744
2025-05-29,Café,5,1455,823
2025-05-30,Maïs,5,239,978
2025-05-30,Riz,5,457,938
2025-05-30,Sorgho,5,292,955
2025-05-30,Igname,5,341,887
2025-05-30,Manioc,5,168,829
2025-05-30,Soja,5,402,1061
2025-05-30,Coton,5,557,823
2025-05-30,Cacao,5,1676,931
2025-05-30,Café,5,1405,813
2025-05-31,Maïs,5,236,888
2025-05-31,Riz,5,455,809
2025-05-31,Sorgho,5,278,1075
2025-05-31,Igname,5,332,955
2025-05-31,Manioc,5,188,763
2025-05-31,Soja,5,401,1034
2025-05-31,Coton,5,608,800
2025-05-31,Cacao,5,1853,610
2025-05-31,Café,5,1433,794
2025-06-01,Maïs,6,213,1151
2025-06-01,Riz,6,431,875
2025-06-01,Sorgho,6,281,943
2025-06-01,Igname,6,329,1029
2025-06-01,Manioc,6,160,884
2025-06-01,Soja,6,373,1026
2025-06-01,Coton,6,508,985
2025-06-01,Cacao,6,1558,1024
2025-06-01,Café,6,1303,878
2025-06-02,Maïs,6,204,1028
2025-06-02,Riz,6,416,1088
2025-06-02,Sorgho,6,282,920
2025-06-02,Igname,6,308,852
2025-06-02,Manioc,6,159,934
2025-06-02,Soja,6,350,1009
2025-06-02,Coton,6,543,949
2025-06-02,Cacao,6,1561,927
2025-06-02,Café,6,1259,758
2025-06-03,Maïs,6,209,873
2025-06-03,Riz,6,412,1031
2025-06-03,Sorgho,6,253,1036
2025-06-03,Igname,6,304,1153
2025-06-03,Manioc,6,156,1099
2025-06-03,Soja,6,366,976
2025-06-03,Coton,6,550,997
2025-06-03,Cacao,6,1673,887
2025-06-03,Café,6,1376,854
2025-06-04,Maïs,6,217,997
2025-06-04,Riz,6,402,991
2025-06-04,Sorgho,6,282,817
2025-06-04,Igname,6,326,1046
2025-06-04,Manioc,6,155,941
2025-06-04,Soja,6,374,765
2025-06-04,Coton,6,536,917
2025-06-04,Cacao,6,1553,815
2025-06-04,Café,6,1189,765
2025-06-05,Maïs,6,214,893
2025-06-05,Riz,6,432,960
2025-06-05,Sorgho,6,281,888
2025-06-05,Igname,6,315,922
2025-06-05,Manioc,6,160,865
2025-06-05,Soja,6,399,842
2025-06-05,Coton,6,529,1047
2025-06-05,Cacao,6,1644,882
2025-06-05,Café,6,1303,1027
2025-06-06,Maïs,6,212,877
2025-06-06,Riz,6,430,1022
2025-06-06,Sorgho,6,255,1035
2025-06-06,Igname,6,330,1039
2025-06-06,Manioc,6,145,1013
2025-06-06,Soja,6,376,909
2025-06-06,Coton,6,530,996
2025-06-06,Cacao,6,1700,926
2025-06-06,Café,6,1306,874
2025-06-07,Maïs,6,216,931
2025-06-07,Riz,6,440,1135
2025-06-07,Sorgho,6,268,1036
2025-06-07,Igname,6,344,825
2025-06-07,Manioc,6,177,782
2025-06-07,Soja,6,347,906
2025-06-07,Coton,6,565,904
2025-06-07,Cacao,6,1600,868
2025-06-07,Café,6,1166,954
2025-06-08,Maïs,6,215,922
2025-06-08,Riz,6,436,878
2025-06-08,Sorgho,6,259,1180
2025-06-08,Igname,6,327,917
2025-06-08,Manioc,6,157,1051
2025-06-08,Soja,6,366,1025
2025-06-08,Coton,6,491,1043
2025-06-08,Cacao,6,1711,849
2025-06-08,Café,6,1269,856
2025-06-09,Maïs,6,216,791
2025-06-09,Riz,6,443,791
2025-06-09,Sorgho,6,271,1047
2025-06-09,Igname,6,309,813
2025-06-09,Manioc,6,176,755
2025-06-09,Soja,6,365,887
2025-06-09,Coton,6,541,1029
2025-06-09,Cacao,6,1724,875
2025-06-09,Café,6,1317,1084
2025-06-10,Maïs,6,215,931
2025-06-10,Riz,6,454,882
2025-06-10,Sorgho,6,271,726
2025-06-10,Igname,6,343,852
2025-06-10,Manioc,6,161,813
2025-06-10,Soja,6,387,907
2025-06-10,Coton,6,504,1015
2025-06-10,Cacao,6,1515,953
2025-06-10,Café,6,1175,1011
2025-06-11,Maïs,6,213,1017
2025-06-11,Riz,6,503,746
2025-06-11,Sorgho,6,269,941
2025-06-11,Igname,6,312,926
2025-06-11,Manioc,6,161,978
2025-06-11,Soja,6,380,874
2025-06-11,Coton,6,507,928
2025-06-11,Cacao,6,1599,831
2025-06-11,Café,6,1356,811
2025-06-12,Maïs,6,210,919
2025-06-12,Riz,6,389,876
2025-06-12,Sorgho,6,255,1096
2025-06-12,Igname,6,321,932
2025-06-12,Manioc,6,170,831
2025-06-12,Soja,6,389,941
2025-06-12,Coton,6,526,992
2025-06-12,Cacao,6,1546,1139
2025-06-12,Café,6,1233,990
2025-06-13,Maïs,6,205,1035
2025-06-13,Riz,6,467,926
2025-06-13,Sorgho,6,273,939
2025-06-13,Igname,6,315,961
2025-06-13,Manioc,6,158,1085
2025-06-13,Soja,6,361,1008
2025-06-13,Coton,6,517,837
2025-06-13,Cacao,6,1585,980
2025-06-13,Café,6,1299,903
2025-06-14,Maïs,6,225,890
2025-06-14,Riz,6,407,1153
2025-06-14,Sorgho,6,269,818
2025-06-14,Igname,6,314,959
2025-06-14,Manioc,6,156,927
2025-06-14,Soja,6,399,829
2025-06-14,Coton,6,543,1023
2025-06-14,Cacao,6,1626,873
2025-06-14,Café,6,1328,1015
2025-06-15,Maïs,6,207,1022
2025-06-15,Riz,6,425,809
2025-06-15,Sorgho,6,249,982
2025-06-15,Igname,6,329,901
2025-06-15,Manioc,6,157,1037
2025-06-15,Soja,6,381,827
2025-06-15,Coton,6,554,946
2025-06-15,Cacao,6,1596,962
2025-06-15,Café,6,1223,893
2025-06-16,Maïs,6,223,1087
2025-06-16,Riz,6,422,1160
2025-06-16,Sorgho,6,257,1053
2025-06-16,Igname,6,375,835
2025-06-16,Manioc,6,166,918
2025-06-16,Soja,6,399,931
2025-06-16,Coton,6,583,816
2025-06-16,Cacao,6,1641,1086
2025-06-16,Café,6,1284,948
2025-06-17,Maïs,6,213,887
2025-06-17,Riz,6,390,867
2025-06-17,Sorgho,6,291,857
2025-06-17,Igname,6,323,1005
2025-06-17,Manioc,6,165,868
2025-06-17,Soja,6,365,966
2025-06-17,Coton,6,569,957
2025-06-17,Cacao,6,1580,980
2025-06-17,Café,6,1340,987
2025-06-18,Maïs,6,199,1052
2025-06-18,Riz,6,446,851
2025-06-18,Sorgho,6,276,894
2025-06-18,Igname,6,304,1049
2025-06-18,Manioc,6,160,779
2025-06-18,Soja,6,368,998
2025-06-18,Coton,6,524,853
2025-06-18,Cacao,6,1784,913
2025-06-18,Café,6,1210,911
2025-06-19,Maïs,6,236,834
2025-06-19,Riz,6,446,767
2025-06-19,Sorgho,6,252,927
2025-06-19,Igname,6,295,907
2025-06-19,Manioc,6,155,1065
2025-06-19,Soja,6,396,985
2025-06-19,Coton,6,566,1037
2025-06-19,Cacao,6,1539,1190
2025-06-19,Café,6,1362,1037
2025-06-20,Maïs,6,218,929
2025-06-20,Riz,6,449,771
2025-06-20,Sorgho,6,252,968
2025-06-20,Igname,6,321,1153
2025-06-20,Manioc,6,171,846
2025-06-20,Soja,6,395,908
2025-06-20,Coton,6,538,858
2025-06-20,Cacao,6,1664,708
2025-06-20,Café,6,1293,933
2025-06-21,Maïs,6,216,1000
2025-06-21,Riz,6,425,767
2025-06-21,Sorgho,6,278,1026
2025-06-21,Igname,6,318,1073
2025-06-21,Manioc,6,161,923
2025-06-21,Soja,6,349,1109
2025-06-21,Coton,6,538,857
2025-06-21,Cacao,6,1707,770
